sample_id_pangaea	sample_material	event_date	event_latitude	event_longitude	depth_nominal	marine_biome	ocean_region	biogeo_province	station	depth	size_fraction	lower_size_fraction	upper_size_fraction	depthplot	sizeplot	station_plot	biomeplot	polar	abs_lat	uniq	complete	coral_station
TARA_N010000492	TARA_168_DCM_0.8->	2013-07-01T12:34:00	72.5432	44.102	40	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	168	DCM	0.8->	0.8		MIX/DCM	piconano	168 MIX/DCM	Polar	Polar	72.5432	yes	yes	no
TARA_N010000496	TARA_168_DCM_3-20	2013-07-01T12:34:00	72.5432	44.102	40	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	168	DCM	3-20	3	20	MIX/DCM	nano	168 MIX/DCM	Polar	Polar	72.5432	yes	yes	no
TARA_N010000501	TARA_168_SRF_3-20	2013-07-01T03:20:00	72.5128	44.0775	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	168	SRF	3-20	3	20	SRF	nano	168 SRF	Polar	Polar	72.5128	yes	yes	no
TARA_N010000506	TARA_168_DCM_180-2000	2013-07-01T15:39:00	72.6025	44.1798	40	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	168	DCM	180-2000	180	2000	MIX/DCM	meso	168 MIX/DCM	Polar	Polar	72.6025	yes	yes	no
TARA_N010000510	TARA_168_SRF_180-2000	2013-07-01T06:24:00	72.5977	44.1348	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	168	SRF	180-2000	180	2000	SRF	meso	168 SRF	Polar	Polar	72.5977	yes	yes	no
TARA_N010000514	TARA_168_DCM_20-180	2013-07-01T11:30:00	72.5123	44.0733	40	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	168	DCM	20-180	20	180	MIX/DCM	micro	168 MIX/DCM	Polar	Polar	72.5123	yes	yes	no
TARA_N010000522	TARA_168_MIX_3-20	2013-07-02T04:24:00	72.5199	44.0552	10-100	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	168	MIX	3-20	3	20	MIX/DCM	nano	168 MIX/DCM	Polar	Polar	72.5199	no	no	no
TARA_N010000526	TARA_168_MIX_0.8->	2013-07-02T04:24:00	72.5199	44.0552	10-100	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	168	MIX	0.8->	0.8		MIX/DCM	piconano	168 MIX/DCM	Polar	Polar	72.5199	no	no	no
TARA_N010000531	TARA_168_MIX_20-180	2013-07-02T04:05:00	72.5144	44.0528	0-100	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	168	MIX	20-180	20	180	MIX/DCM	micro	168 MIX/DCM	Polar	Polar	72.5144	no	no	no
TARA_N010000537	TARA_168_SRF_20-180	2013-07-01T08:04:00	72.6406	44.1545	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	168	SRF	20-180	20	180	SRF	micro	168 SRF	Polar	Polar	72.6406	yes	yes	no
TARA_N010000539	TARA_168_MIX_180-2000	2013-07-02T10:10:00	72.5557	44.096	0-100	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	168	MIX	180-2000	180	2000	MIX/DCM	meso	168 MIX/DCM	Polar	Polar	72.5557	no	no	no
TARA_N010000547	TARA_173_DCM_0.8->	2013-07-08T11:00:00	78.9354	79.0604	35	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	173	DCM	0.8->	0.8		MIX/DCM	piconano	173 MIX/DCM	Polar	Polar	78.9354	yes	no	no
TARA_N010000551	TARA_173_SRF_0.8->	2013-07-08T04:12:00	78.9564	79.4201	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	173	SRF	0.8->	0.8		SRF	piconano	173 SRF	Polar	Polar	78.9564	yes	yes	no
TARA_N010000555	TARA_173_SRF_3-20	2013-07-08T04:12:00	78.9564	79.4201	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	173	SRF	3-20	3	20	SRF	nano	173 SRF	Polar	Polar	78.9564	yes	yes	no
TARA_N010000560	TARA_173_DCM_3-20	2013-07-08T11:00:00	78.9354	79.0604	35	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	173	DCM	3-20	3	20	MIX/DCM	nano	173 MIX/DCM	Polar	Polar	78.9354	yes	no	no
TARA_N010000567	TARA_173_SRF_20-180	2013-07-08T06:01:00	78.9354	79.3763	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	173	SRF	20-180	20	180	SRF	micro	173 SRF	Polar	Polar	78.9354	yes	yes	no
TARA_N010000578	TARA_155_DCM_0.8->	2013-05-25T09:07:00	54.5451	-16.7943	40	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NADR] North Atlantic Drift Province (MRGID:21453)	155	DCM	0.8->	0.8		MIX/DCM	piconano	155 MIX/DCM	Westerlies	Non polar	54.5451	yes	yes	no
TARA_N010000582	TARA_155_SRF_0.8->	2013-05-24T05:36:00	54.5305	-16.9377	5	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NADR] North Atlantic Drift Province (MRGID:21453)	155	SRF	0.8->	0.8		SRF	piconano	155 SRF	Westerlies	Non polar	54.5305	yes	yes	no
TARA_N010000586	TARA_155_SRF_3-20	2013-05-24T05:36:00	54.5305	-16.9377	5	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NADR] North Atlantic Drift Province (MRGID:21453)	155	SRF	3-20	3	20	SRF	nano	155 SRF	Westerlies	Non polar	54.5305	yes	yes	no
TARA_N010000588	TARA_155_SRF_3-20	2013-05-24T05:36:00	54.5305	-16.9377	5	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NADR] North Atlantic Drift Province (MRGID:21453)	155	SRF	3-20	3	20	SRF	nano	155 SRF	Westerlies	Non polar	54.5305	no	no	no
TARA_N010000591	TARA_155_DCM_3-20	2013-05-25T09:07:00	54.5451	-16.7943	40	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NADR] North Atlantic Drift Province (MRGID:21453)	155	DCM	3-20	3	20	MIX/DCM	nano	155 MIX/DCM	Westerlies	Non polar	54.5451	yes	yes	no
TARA_N010000593	TARA_155_DCM_3-20	2013-05-25T09:07:00	54.5451	-16.7943	40	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NADR] North Atlantic Drift Province (MRGID:21453)	155	DCM	3-20	3	20	MIX/DCM	nano	155 MIX/DCM	Westerlies	Non polar	54.5451	no	no	no
TARA_N010000602	TARA_155_MES_3-20	2013-05-24T13:15:00	54.5742	-16.8345	751	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NADR] North Atlantic Drift Province (MRGID:21453)	155	MES	3-20	3	20	MES	nano	155 MES	Westerlies	Non polar	54.5742	yes	no	no
TARA_N010000604	TARA_155_MES_3-20	2013-05-24T13:15:00	54.5742	-16.8345	751	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NADR] North Atlantic Drift Province (MRGID:21453)	155	MES	3-20	3	20	MES	nano	155 MES	Westerlies	Non polar	54.5742	no	no	no
TARA_N010000606	TARA_155_MES_3-20	2013-05-24T13:15:00	54.5742	-16.8345	751	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NADR] North Atlantic Drift Province (MRGID:21453)	155	MES	3-20	3	20	MES	nano	155 MES	Westerlies	Non polar	54.5742	no	no	no
TARA_N010000610	TARA_155_MES_0.8->	2013-05-24T13:15:00	54.5742	-16.8345	751	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NADR] North Atlantic Drift Province (MRGID:21453)	155	MES	0.8->	0.8		MES	piconano	155 MES	Westerlies	Non polar	54.5742	yes	no	no
TARA_N010000611	TARA_155_MES_0.8->	2013-05-24T13:15:00	54.5742	-16.8345	751	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NADR] North Atlantic Drift Province (MRGID:21453)	155	MES	0.8->	0.8		MES	piconano	155 MES	Westerlies	Non polar	54.5742	no	no	no
TARA_N010000614	TARA_155_SRF_180-2000	2013-05-24T07:54:00	54.5651	-16.8346	5	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NADR] North Atlantic Drift Province (MRGID:21453)	155	SRF	180-2000	180	2000	SRF	meso	155 SRF	Westerlies	Non polar	54.5651	yes	yes	no
TARA_N010000616	TARA_155_SRF_20-180	2013-05-24T12:55:00	54.5636	-16.8471	5	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NADR] North Atlantic Drift Province (MRGID:21453)	155	SRF	20-180	20	180	SRF	micro	155 SRF	Westerlies	Non polar	54.5636	yes	yes	no
TARA_N010000617	TARA_155_SRF_20-180	2013-05-24T12:55:00	54.5636	-16.8471	5	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NADR] North Atlantic Drift Province (MRGID:21453)	155	SRF	20-180	20	180	SRF	micro	155 SRF	Westerlies	Non polar	54.5636	no	no	no
TARA_N010000618	TARA_155_DCM_180-2000	2013-05-25T12:02:00	54.5237	-16.6827	40	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NADR] North Atlantic Drift Province (MRGID:21453)	155	DCM	180-2000	180	2000	MIX/DCM	meso	155 MIX/DCM	Westerlies	Non polar	54.5237	yes	yes	no
TARA_N010000620	TARA_155_DCM_20-180	2013-05-25T13:25:00	54.5131	-16.6374	40	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NADR] North Atlantic Drift Province (MRGID:21453)	155	DCM	20-180	20	180	MIX/DCM	micro	155 MIX/DCM	Westerlies	Non polar	54.5131	yes	yes	no
TARA_N010000623	TARA_158_SRF_0.8->	2013-06-03T07:31:00	67.141	0.2355	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[ARCT] Atlantic Arctic Province (MRGID:21451)	158	SRF	0.8->	0.8		SRF	piconano	158 SRF	Polar	Polar	67.141	yes	yes	no
TARA_N010000628	TARA_158_DCM_0.8->	2013-06-03T15:27:00	67.161	0.3964	25	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[ARCT] Atlantic Arctic Province (MRGID:21451)	158	DCM	0.8->	0.8		MIX/DCM	piconano	158 MIX/DCM	Polar	Polar	67.161	yes	yes	no
TARA_N010000639	TARA_158_DCM_180-2000	2013-06-03T14:50:00	67.1574	0.364	25	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[ARCT] Atlantic Arctic Province (MRGID:21451)	158	DCM	180-2000	180	2000	MIX/DCM	meso	158 MIX/DCM	Polar	Polar	67.1574	yes	yes	no
TARA_N010000642	TARA_158_SRF_180-2000	2013-06-03T09:46:00	67.1188	0.3271	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[ARCT] Atlantic Arctic Province (MRGID:21451)	158	SRF	180-2000	180	2000	SRF	meso	158 SRF	Polar	Polar	67.1188	yes	yes	no
TARA_N010000646	TARA_158_DCM_20-180	2013-06-03T17:50:00	67.1853	0.5075	25	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[ARCT] Atlantic Arctic Province (MRGID:21451)	158	DCM	20-180	20	180	MIX/DCM	micro	158 MIX/DCM	Polar	Polar	67.1853	yes	yes	no
TARA_N010000650	TARA_158_SRF_20-180	2013-06-03T11:04:00	67.1179	0.392	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[ARCT] Atlantic Arctic Province (MRGID:21451)	158	SRF	20-180	20	180	SRF	micro	158 SRF	Polar	Polar	67.1179	yes	yes	no
TARA_N010000657	TARA_158_MES_0.8->	2013-06-04T09:05:00	67.1675	0.2177	651	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[ARCT] Atlantic Arctic Province (MRGID:21451)	158	MES	0.8->	0.8		MES	piconano	158 MES	Polar	Polar	67.1675	yes	no	no
TARA_N010000661	TARA_158_MES_3-20	2013-06-04T09:05:00	67.1675	0.2177	651	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[ARCT] Atlantic Arctic Province (MRGID:21451)	158	MES	3-20	3	20	MES	nano	158 MES	Polar	Polar	67.1675	yes	no	no
TARA_N010000662	TARA_158_SRF_3-20	2013-06-03T07:31:00	67.141	0.2355	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[ARCT] Atlantic Arctic Province (MRGID:21451)	158	SRF	3-20	3	20	SRF	nano	158 SRF	Polar	Polar	67.141	yes	yes	no
TARA_N010000663	TARA_158_DCM_3-20	2013-06-03T15:27:00	67.161	0.3964	25	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[ARCT] Atlantic Arctic Province (MRGID:21451)	158	DCM	3-20	3	20	MIX/DCM	nano	158 MIX/DCM	Polar	Polar	67.161	yes	yes	no
TARA_N010000667	TARA_163_SRF_0.8->	2013-06-09T07:39:00	76.1825	1.3918	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	163	SRF	0.8->	0.8		SRF	piconano	163 SRF	Polar	Polar	76.1825	yes	yes	no
TARA_N010000679	TARA_163_SRF_3-20	2013-06-09T07:39:00	76.1825	1.3918	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	163	SRF	3-20	3	20	SRF	nano	163 SRF	Polar	Polar	76.1825	yes	yes	no
TARA_N010000840	TARA_180_DCM_180-2000	2013-07-18T11:53:00	74.8237	76.3349	35	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	180	DCM	180-2000	180	2000	MIX/DCM	meso	180 MIX/DCM	Polar	Polar	74.8237	yes	yes	no
TARA_N010000846	TARA_178_SRF_180-2000	2013-07-15T06:08:00	77.3047	73.2462	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	178	SRF	180-2000	180	2000	SRF	meso	178 SRF	Polar	Polar	77.3047	yes	yes	no
TARA_N010000851	TARA_180_DCM_20-180	2013-07-18T12:23:00	74.8203	76.2723	30	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	180	DCM	20-180	20	180	MIX/DCM	micro	180 MIX/DCM	Polar	Polar	74.8203	yes	yes	no
TARA_N010000854	TARA_178_SRF_20-180	2013-07-15T04:06:00	77.2302	73.1903	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	178	SRF	20-180	20	180	SRF	micro	178 SRF	Polar	Polar	77.2302	yes	yes	no
TARA_N010000856	TARA_178_SRF_0.8->	2013-07-15T02:11:00	77.1604	73.2057	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	178	SRF	0.8->	0.8		SRF	piconano	178 SRF	Polar	Polar	77.1604	yes	yes	no
TARA_N010000862	TARA_180_DCM_0.8->	2013-07-18T08:27:00	74.8283	76.2096	30	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	180	DCM	0.8->	0.8		MIX/DCM	piconano	180 MIX/DCM	Polar	Polar	74.8283	yes	yes	no
TARA_N010000869	TARA_178_SRF_3-20	2013-07-15T02:11:00	77.1604	73.2057	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	178	SRF	3-20	3	20	SRF	nano	178 SRF	Polar	Polar	77.1604	yes	yes	no
TARA_N010000873	TARA_180_SRF_0.8->	2013-07-18T02:04:00	74.8023	76.1478	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	180	SRF	0.8->	0.8		SRF	piconano	180 SRF	Polar	Polar	74.8023	yes	yes	no
TARA_N010000880	TARA_180_DCM_3-20	2013-07-18T08:27:00	74.8283	76.2096	30	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	180	DCM	3-20	3	20	MIX/DCM	nano	180 MIX/DCM	Polar	Polar	74.8283	yes	yes	no
TARA_N010000885	TARA_180_SRF_3-20	2013-07-18T02:04:00	74.8023	76.1478	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	180	SRF	3-20	3	20	SRF	nano	180 SRF	Polar	Polar	74.8023	yes	yes	no
TARA_N010000889	TARA_180_SRF_20-180	2013-07-18T04:51:00	74.8039	76.0932	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	180	SRF	20-180	20	180	SRF	micro	180 SRF	Polar	Polar	74.8039	yes	yes	no
TARA_N010000895	TARA_180_SRF_180-2000	2013-07-18T03:05:00	74.8063	76.1759	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	180	SRF	180-2000	180	2000	SRF	meso	180 SRF	Polar	Polar	74.8063	yes	yes	no
TARA_N010000897	TARA_188_SRF_0.8->	2013-08-15T00:30:00	78.2518	91.8557	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	188	SRF	0.8->	0.8		SRF	piconano	188 SRF	Polar	Polar	78.2518	yes	yes	no
TARA_N010000901	TARA_188_SRF_3-20	2013-08-15T00:30:00	78.2518	91.8557	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	188	SRF	3-20	3	20	SRF	nano	188 SRF	Polar	Polar	78.2518	yes	yes	no
TARA_N010000906	TARA_188_DCM_0.8->	2013-08-15T07:54:00	78.3555	91.6084	17	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	188	DCM	0.8->	0.8		MIX/DCM	piconano	188 MIX/DCM	Polar	Polar	78.3555	yes	yes	no
TARA_N010000911	TARA_188_DCM_3-20	2013-08-15T07:54:00	78.3555	91.6084	17	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	188	DCM	3-20	3	20	MIX/DCM	nano	188 MIX/DCM	Polar	Polar	78.3555	yes	yes	no
TARA_N010000917	TARA_188_SRF_20-180	2013-08-15T04:39:00	78.3389	91.6572	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	188	SRF	20-180	20	180	SRF	micro	188 SRF	Polar	Polar	78.3389	yes	yes	no
TARA_N010000921	TARA_188_SRF_180-2000	2013-08-15T02:16:00	78.2943	91.7398	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	188	SRF	180-2000	180	2000	SRF	meso	188 SRF	Polar	Polar	78.2943	yes	yes	no
TARA_N010000925	TARA_188_DCM_20-180	2013-08-15T10:16:00	78.3322	91.6427	20	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	188	DCM	20-180	20	180	MIX/DCM	micro	188 MIX/DCM	Polar	Polar	78.3322	yes	yes	no
TARA_N010000929	TARA_188_DCM_180-2000	2013-08-15T10:51:00	78.3208	91.6222	18	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	188	DCM	180-2000	180	2000	MIX/DCM	meso	188 MIX/DCM	Polar	Polar	78.3208	yes	yes	no
TARA_N010000938	TARA_209_MES_3-20	2013-10-23T17:36:00	64.7	-52.996	351	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	209	MES	3-20	3	20	MES	nano	209 MES	Polar	Polar	64.7	yes	no	no
TARA_N010000943	TARA_209_SRF_20-180	2013-10-23T13:44:00	64.7656	-53.1291	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	209	SRF	20-180	20	180	SRF	micro	209 SRF	Polar	Polar	64.7656	yes	yes	no
TARA_N010000947	TARA_209_SRF_180-2000	2013-10-23T12:52:00	64.7534	-53.0893	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	209	SRF	180-2000	180	2000	SRF	meso	209 SRF	Polar	Polar	64.7534	yes	yes	no
TARA_N010000948	TARA_209_SRF_180-2000	2013-10-23T12:52:00	64.7534	-53.0893	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	209	SRF	180-2000	180	2000	SRF	meso	209 SRF	Polar	Polar	64.7534	no	no	no
TARA_N010000951	TARA_210_SRF_0.8->	2013-10-27T10:16:00	61.5427	-55.9869	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	210	SRF	0.8->	0.8		SRF	piconano	210 SRF	Polar	Polar	61.5427	yes	yes	no
TARA_N010000955	TARA_210_MES_0.8->	2013-10-27T16:30:00	61.5754	-55.9846	391	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	210	MES	0.8->	0.8		MES	piconano	210 MES	Polar	Polar	61.5754	yes	no	no
TARA_N010000957	TARA_210_SRF_3-20	2013-10-27T10:16:00	61.5427	-55.9869	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	210	SRF	3-20	3	20	SRF	nano	210 SRF	Polar	Polar	61.5427	yes	yes	no
TARA_N010000962	TARA_210_SRF_20-180	2013-10-27T13:25:00	61.5214	-55.9973	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	210	SRF	20-180	20	180	SRF	micro	210 SRF	Polar	Polar	61.5214	yes	yes	no
TARA_N010000966	TARA_210_SRF_180-2000	2013-10-27T12:14:00	61.5267	-55.9954	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	210	SRF	180-2000	180	2000	SRF	meso	210 SRF	Polar	Polar	61.5267	yes	yes	no
TARA_N010000967	TARA_210_SRF_180-2000	2013-10-27T12:14:00	61.5267	-55.9954	5	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	210	SRF	180-2000	180	2000	SRF	meso	210 SRF	Polar	Polar	61.5267	no	no	no
TARA_N010000980	TARA_210_MES_3-20	2013-10-27T16:30:00	61.5754	-55.9846	391	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	210	MES	3-20	3	20	MES	nano	210 MES	Polar	Polar	61.5754	yes	no	no
TARA_S200000501	TARA_018_DCM_0.22-1.6	2009-11-02T14:07	35.7528	14.2765	60	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	018	DCM	0.22-1.6	0.22	1.6	MIX/DCM	pico	018 MIX/DCM	Westerlies	Non polar	35.7528	yes	yes	no
TARA_S400007202	TARA_026_SRF_20-180	2009-11-24T07:44	38.4735	20.1718	5	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	026	SRF	20-180	20	180	SRF	micro	026 SRF	Westerlies	Non polar	38.4735	yes	no	no
TARA_S400007204	TARA_026_SRF_180-2000	2009-11-24T09:45	38.4367	20.1875	5	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	026	SRF	180-2000	180	2000	SRF	meso	026 SRF	Westerlies	Non polar	38.4367	yes	no	no
TARA_X000000263	TARA_004_SRF_0.22-1.6	2009-09-15T11:30	36.5533	-6.5669	9	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-E] North Atlantic Subtropical Gyral Province (MRGID:21467)	004	SRF	0.22-1.6	0.22	1.6	SRF	pico	004 SRF	Westerlies	Non polar	36.5533	yes	no	no
TARA_X000000323	TARA_004_SRF_0.8-5	2009-09-15T11:30	36.5533	-6.5669	9	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-E] North Atlantic Subtropical Gyral Province (MRGID:21467)	004	SRF	0.8-5	0.8	5	SRF	piconano	004 SRF	Westerlies	Non polar	36.5533	yes	no	no
TARA_X000000325	TARA_004_SRF_5-20	2009-09-15T11:30	36.5533	-6.5669	9	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-E] North Atlantic Subtropical Gyral Province (MRGID:21467)	004	SRF	5-20	5	20	SRF	nano	004 SRF	Westerlies	Non polar	36.5533	yes	no	no
TARA_X000000357	TARA_004_SRF_180-2000	2009-09-15T15:00	36.5533	-6.5669	9	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-E] North Atlantic Subtropical Gyral Province (MRGID:21467)	004	SRF	180-2000	180	2000	SRF	meso	004 SRF	Westerlies	Non polar	36.5533	yes	no	no
TARA_X000000359	TARA_004_DCM_180-2000	2009-09-15T16:00	36.5533	-6.5669	40	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-E] North Atlantic Subtropical Gyral Province (MRGID:21467)	004	DCM	180-2000	180	2000	MIX/DCM	meso	004 MIX/DCM	Westerlies	Non polar	36.5533	yes	no	no
TARA_X000000361	TARA_004_DCM_180-2000	2009-09-15T16:00	36.5533	-6.5669	40	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-E] North Atlantic Subtropical Gyral Province (MRGID:21467)	004	DCM	180-2000	180	2000	MIX/DCM	meso	004 MIX/DCM	Westerlies	Non polar	36.5533	no	no	no
TARA_X000000368	TARA_004_DCM_0.22-1.6	2009-09-15T18:00	36.5533	-6.5669	40	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-E] North Atlantic Subtropical Gyral Province (MRGID:21467)	004	DCM	0.22-1.6	0.22	1.6	MIX/DCM	pico	004 MIX/DCM	Westerlies	Non polar	36.5533	yes	no	no
TARA_X000000408	TARA_004_DCM_0.8-5	2009-09-15T18:00	36.5533	-6.5669	40	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-E] North Atlantic Subtropical Gyral Province (MRGID:21467)	004	DCM	0.8-5	0.8	5	MIX/DCM	piconano	004 MIX/DCM	Westerlies	Non polar	36.5533	yes	no	no
TARA_X000000410	TARA_004_DCM_5-20	2009-09-15T18:00	36.5533	-6.5669	40	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-E] North Atlantic Subtropical Gyral Province (MRGID:21467)	004	DCM	5-20	5	20	MIX/DCM	nano	004 MIX/DCM	Westerlies	Non polar	36.5533	yes	no	no
